domatia,label,_key,length
0,Psychotria_spithamea,430,0.04543052436
0,Psychotria_calothyrsus,431,0.00561738912
0,Psychotria_mapourioides,432,1.0000005e-06
0,Psychotria_silhouettae,433,0.009141759929
0,Notopleura_tapajozensis,434,0.02237206461
0,Psychotria_montana,435,0.01151554003
0,Psychotria_wagapensis,436,0.003950580433
0,Psychotria_ankasensis,437,1.0000005e-06
0,Psychotria_frondosa,438,0.008127296768
0,Psychotria_membranacea,439,0.01286490762
0,Psychotria_erythrocarpa,440,0.006795859306
0,Psychotria_aubletiana,441,0.03840381232
0,Psychotria_amoena,442,1.0000005e-06
0,Psychotria_fernandopoensis,443,0.0185153675
0,Psychotria_flava,444,0.006259375236
0,Ronabea_emetica,445,0.04885821898
0,Psychotria_coptosperma,446,1.0000005e-06
0,Psychotria_plantaginoidea,447,1.0000005e-06
0,Psychotria_poissoniana,448,0.003233345018
1,Psychotria_djumaensis,449,0.02067706964
0,Psychotria_avilensis,450,0.009157873672
0,Psychotria_iteophylla,451,0.002100203113
0,Psychotria_alaotra,452,0.0126645695
0,Psychotria_oleoides,453,0.01060196581
0,Psychotria_forsteriana,454,1.0000005e-06
0,Psychotria_letouzeyi,455,0.004690039122
